term	category	first_tier	first_source
recurrent	FINDING	1a	1a:primock57
unlikely	FINDING	1a	1a:primock57
blotchy	SYMPTOM	1a	1a:primock57
stridor	SYMPTOM	1a	1a:primock57
process	ANATOMY	1a	1a:primock57
tongue	CONDITION	1a	1a:primock57
epipen	DRUG	1a	1a:primock57
issue	FINDING	1a	1a:primock57
lips	ANATOMY	1a	1a:primock57
hole	FINDING	1a	1a:primock57
soft	CONDITION	1a	1a:primock57
calm	PROCEDURE	1a	1a:primock57
doe	SYMPTOM	1a	1a:primock57
lip	CONDITION	1a	1a:primock57
other treatment	PROCEDURE	1a	1a:primock57
compromised	FINDING	1a	1a:primock57
purpose	DRUG	1a	1a:primock57
indifference	CONDITION	1a	1a:primock57
baby trying	FINDING	1a	1a:primock57
allergy to aspirin	FINDING	1a	1a:primock57
chest discomfort	SYMPTOM	1a	1a:primock57
high cholesterol	CONDITION	1a	1a:primock57
life threatening	FINDING	1a	1a:primock57
heart attacks	CONDITION	1a	1a:primock57
diffuse pain	SYMPTOM	1a	1a:primock57
communicate	FINDING	1a	1a:primock57
overweight	FINDING	1a	1a:primock57
left arm	ANATOMY	1a	1a:primock57
shoulder	PROCEDURE	1a	1a:primock57
kneeling	FINDING	1a	1a:primock57
activity	FINDING	1a	1a:primock57
allergy	FINDING	1a	1a:primock57
task	DRUG	1a	1a:primock57
jaw	ANATOMY	1a	1a:primock57
indicated	FINDING	1a	1a:primock57
sticker	CONDITION	1a	1a:primock57
sittings	FINDING	1a	1a:primock57
very short	FINDING	1a	1a:primock57
painful urination	SYMPTOM	1a	1a:primock57
throat infection	CONDITION	1a	1a:primock57
aching muscles	SYMPTOM	1a	1a:primock57
joints swollen	FINDING	1a	1a:primock57
pollen allergy	CONDITION	1a	1a:primock57
feeling cold	SYMPTOM	1a	1a:primock57
feeling hot	FINDING	1a	1a:primock57
bad posture	FINDING	1a	1a:primock57
hepatitis b	DRUG	1a	1a:primock57
hay fever	CONDITION	1a	1a:primock57
exposure	FINDING	1a	1a:primock57
staring	CONDITION	1a	1a:primock57
posture	DRUG	1a	1a:primock57
seroxat	DRUG	1a	1a:primock57
aching	SYMPTOM	1a	1a:primock57
intake	PROCEDURE	1a	1a:primock57
rural	FINDING	1a	1a:primock57
trip	DRUG	1a	1a:primock57
revaccinations	PROCEDURE	1a	1a:primock57
malari	ANATOMY	1a	1a:primock57
difficulties swallowing	CONDITION	1a	1a:primock57
losartan and amlodipine	DRUG	1a	1a:primock57
face expression	FINDING	1a	1a:primock57
discoloration	FINDING	1a	1a:primock57
heart disease	CONDITION	1a	1a:primock57
able to move	FINDING	1a	1a:primock57
feel cold	FINDING	1a	1a:primock57
left leg	ANATOMY	1a	1a:primock57
tingling	CONDITION	1a	1a:primock57
bold	PROCEDURE	1a	1a:primock57
symmetry	FINDING	1a	1a:primock57
migraine type headaches	CONDITION	1a	1a:primock57
counselling service	PROCEDURE	1a	1a:primock57
tension headache	DRUG	1a	1a:primock57
feel anxious	CONDITION	1a	1a:primock57
someone else	FINDING	1a	1a:primock57
counselling	PROCEDURE	1a	1a:primock57
hours sleep	FINDING	1a	1a:primock57
depression	CONDITION	1a	1a:primock57
sertraline	DRUG	1a	1a:primock57
decrease	FINDING	1a	1a:primock57
generic	DRUG	1a	1a:primock57
fatigue	SYMPTOM	1a	1a:primock57
finding	SYMPTOM	1a	1a:primock57
likely	FINDING	1a	1a:primock57
moody	FINDING	1a	1a:primock57
atan	DRUG	1a	1a:primock57
diet	PROCEDURE	1a	1a:primock57
base	ANATOMY	1a	1a:primock57
tea	ANATOMY	1a	1a:primock57
charming	SYMPTOM	1a	1a:primock57
soothe	DRUG	1a	1a:primock57
urelief	DRUG	1a	1a:primock57
night nurse	DRUG	1a	1a:primock57
severe allergic reaction	FINDING	1a	1a:primock57
anaphylactic reaction	CONDITION	1a	1a:primock57
difficult breathing	SYMPTOM	1a	1a:primock57
peanut allergy	CONDITION	1a	1a:primock57
feeling dizzy	SYMPTOM	1a	1a:primock57
confidential	FINDING	1a	1a:primock57
vegetarian	FINDING	1a	1a:primock57
cetirizine	DRUG	1a	1a:primock57
injections	PROCEDURE	1a	1a:primock57
upper lip	ANATOMY	1a	1a:primock57
injection	PROCEDURE	1a	1a:primock57
location	ANATOMY	1a	1a:primock57
corner	FINDING	1a	1a:primock57
brown	CONDITION	1a	1a:primock57
dot	PROCEDURE	1a	1a:primock57
com	DRUG	1a	1a:primock57
kid	CONDITION	1a	1a:primock57
r-salbutamol	DRUG	1a	1a:primock57
securinine nitrate	DRUG	1a	1a:primock57
tests and examinations	PROCEDURE	1a	1a:primock57
non-blanching rash	FINDING	1a	1a:primock57
muscle weaknesses	SYMPTOM	1a	1a:primock57
severe headache	SYMPTOM	1a	1a:primock57
mosquito bites	FINDING	1a	1a:primock57
foreign travel	FINDING	1a	1a:primock57
no bleeding	FINDING	1a	1a:primock57
side to side	FINDING	1a	1a:primock57
no cough	FINDING	1a	1a:primock57
blood spots	CONDITION	1a	1a:primock57
muscle ache	SYMPTOM	1a	1a:primock57
complaints	FINDING	1a	1a:primock57
earaches	SYMPTOM	1a	1a:primock57
dengue	CONDITION	1a	1a:primock57
glass	DRUG	1a	1a:primock57
virus	CONDITION	1a	1a:primock57
ben	CONDITION	1a	1a:primock57
change in bowel habits	SYMPTOM	1a	1a:primock57
overactive thyroid	CONDITION	1a	1a:primock57
thyroid problems	FINDING	1a	1a:primock57
trouble at work	FINDING	1a	1a:primock57
lost weight	FINDING	1a	1a:primock57
no diarrhoea	FINDING	1a	1a:primock57
stress at home	FINDING	1a	1a:primock57
vitamin levels	PROCEDURE	1a	1a:primock57
feeling poorly	SYMPTOM	1a	1a:primock57
acid reflux	CONDITION	1a	1a:primock57
chest pains	SYMPTOM	1a	1a:primock57
underactive	FINDING	1a	1a:primock57
too little	FINDING	1a	1a:primock57
being sick	SYMPTOM	1a	1a:primock57
depressed	CONDITION	1a	1a:primock57
thyroxine	DRUG	1a	1a:primock57
will find	FINDING	1a	1a:primock57
not well	FINDING	1a	1a:primock57
thyroids	ANATOMY	1a	1a:primock57
anaemia	CONDITION	1a	1a:primock57
energy	FINDING	1a	1a:primock57
livers	ANATOMY	1a	1a:primock57
report	PROCEDURE	1a	1a:primock57
long lip	FINDING	1a	1a:primock57
peak flow meter at home	FINDING	1a	1a:primock57
history of eczema	FINDING	1a	1a:primock57
hydrocortisone	PROCEDURE	1a	1a:primock57
asthma attack	FINDING	1a	1a:primock57
exacerbation	FINDING	1a	1a:primock57
bactroban	DRUG	1a	1a:primock57
asthmatic	CONDITION	1a	1a:primock57
peak flow	FINDING	1a	1a:primock57
wheezing	SYMPTOM	1a	1a:primock57
prevent	DRUG	1a	1a:primock57
overlap	PROCEDURE	1a	1a:primock57
wheezy	SYMPTOM	1a	1a:primock57
sneeze	SYMPTOM	1a	1a:primock57
oral	FINDING	1a	1a:primock57
blow	DRUG	1a	1a:primock57
opt	ANATOMY	1a	1a:primock57
nail small	FINDING	1a	1a:primock57
premature ovarian failure	CONDITION	1a	1a:primock57
ear discharge	FINDING	1a	1a:primock57
ear buzzing	SYMPTOM	1a	1a:primock57
cold cough	DRUG	1a	1a:primock57
middle ear	CONDITION	1a	1a:primock57
premature	CONDITION	1a	1a:primock57
spinning	SYMPTOM	1a	1a:primock57
fuzzy	FINDING	1a	1a:primock57
cross	CONDITION	1a	1a:primock57
asymptomatic	FINDING	1a	1a:primock57
imbalance	FINDING	1a	1a:primock57
breathing problem	FINDING	1a	1a:primock57
shallow breath	SYMPTOM	1a	1a:primock57
blotching	SYMPTOM	1a	1a:primock57
penicillin o	DRUG	1a	1a:primock57
other medical condition	FINDING	1a	1a:primock57
hyperthyroidism	CONDITION	1a	1a:primock57
thickened skin	FINDING	1a	1a:primock57
hypothyroidism	CONDITION	1a	1a:primock57
skin problem	FINDING	1a	1a:primock57
collecting	CONDITION	1a	1a:primock57
diprobase	DRUG	1a	1a:primock57
ever used	FINDING	1a	1a:primock57
betnovate	DRUG	1a	1a:primock57
fingertip	ANATOMY	1a	1a:primock57
weeping	FINDING	1a	1a:primock57
no adverse reaction	FINDING	1a	1a:primock57
dermal mass	FINDING	1a	1a:primock57
current medication	FINDING	1a	1a:primock57
cough and cold	DRUG	1a	1a:primock57
enlarged tonsils	CONDITION	1a	1a:primock57
cold and cough	DRUG	1a	1a:primock57
running nose	SYMPTOM	1a	1a:primock57
pain killers	DRUG	1a	1a:primock57
day nurse	DRUG	1a	1a:primock57
complete	DRUG	1a	1a:primock57
diabetic	FINDING	1a	1a:primock57
sugars	PROCEDURE	1a	1a:primock57
glands	ANATOMY	1a	1a:primock57
wheeze	SYMPTOM	1a	1a:primock57
morning glory	DRUG	1a	1a:primock57
hacking cough	FINDING	1a	1a:primock57
ms multiple sclerosis	CONDITION	1a	1a:primock57
weakness of arms	SYMPTOM	1a	1a:primock57
have headaches	SYMPTOM	1a	1a:primock57
iron supplements	DRUG	1a	1a:primock57
dropping things	FINDING	1a	1a:primock57
visual symptoms	SYMPTOM	1a	1a:primock57
contact lenses	PROCEDURE	1a	1a:primock57
fourth finger	ANATOMY	1a	1a:primock57
consciousness	FINDING	1a	1a:primock57
diabetes type	FINDING	1a	1a:primock57
hypertension	CONDITION	1a	1a:primock57
left handed	FINDING	1a	1a:primock57
autoimmune	CONDITION	1a	1a:primock57
wheelchair	FINDING	1a	1a:primock57
brain scan	PROCEDURE	1a	1a:primock57
melatonin	DRUG	1a	1a:primock57
sclerosis	CONDITION	1a	1a:primock57
partying	FINDING	1a	1a:primock57
fatigued	SYMPTOM	1a	1a:primock57
massage	PROCEDURE	1a	1a:primock57
seizure	SYMPTOM	1a	1a:primock57
shaking	SYMPTOM	1a	1a:primock57
boxing	FINDING	1a	1a:primock57
forget	CONDITION	1a	1a:primock57
shape	DRUG	1a	1a:primock57
shock	CONDITION	1a	1a:primock57
fits	SYMPTOM	1a	1a:primock57
edwards	CONDITION	1a	1a:primock57
go away completely	FINDING	1a	1a:primock57
need treatment	FINDING	1a	1a:primock57
appetite loss	CONDITION	1a	1a:primock57
able to drink	FINDING	1a	1a:primock57
colour yellow	FINDING	1a	1a:primock57
abdominal	ANATOMY	1a	1a:primock57
confused	FINDING	1a	1a:primock57
lexapro	DRUG	1a	1a:primock57
feeding	PROCEDURE	1a	1a:primock57
easily	FINDING	1a	1a:primock57
egg	DRUG	1a	1a:primock57
travel	PROCEDURE	1a	1a:primock57
difficulty climbing stairs	FINDING	1a	1a:primock57
seen by consultant	FINDING	1a	1a:primock57
problems swallowing	SYMPTOM	1a	1a:primock57
light-headedness	SYMPTOM	1a	1a:primock57
left shoulder	ANATOMY	1a	1a:primock57
light-headed	SYMPTOM	1a	1a:primock57
severe pain	FINDING	1a	1a:primock57
discomfort	SYMPTOM	1a	1a:primock57
reassuring	PROCEDURE	1a	1a:primock57
calf pain	SYMPTOM	1a	1a:primock57
right arm	ANATOMY	1a	1a:primock57
climbing	FINDING	1a	1a:primock57
stairs	FINDING	1a	1a:primock57
lungs	ANATOMY	1a	1a:primock57
relaxin	DRUG	1a	1a:primock57
stalked	CONDITION	1a	1a:primock57
reduced appetite	SYMPTOM	1a	1a:primock57
loss of libido	FINDING	1a	1a:primock57
both hands	ANATOMY	1a	1a:primock57
marijuana	CONDITION	1a	1a:primock57
cocaine	PROCEDURE	1a	1a:primock57
taking medications	FINDING	1a	1a:primock57
left wrist	ANATOMY	1a	1a:primock57
c-section	PROCEDURE	1a	1a:primock57
coughs	SYMPTOM	1a	1a:primock57
colds	CONDITION	1a	1a:primock57
scar	FINDING	1a	1a:primock57
clot	DRUG	1a	1a:primock57
unable to complete	FINDING	1a	1a:primock57
take deep breath	FINDING	1a	1a:primock57
no dizziness	FINDING	1a	1a:primock57
no pain	FINDING	1a	1a:primock57
too long	FINDING	1a	1a:primock57
resolve	PROCEDURE	1a	1a:primock57
turned	FINDING	1a	1a:primock57
tina	DRUG	1a	1a:primock57
dust	FINDING	1a	1a:primock57
pain abdominal	SYMPTOM	1a	1a:primock57
very unlikely	FINDING	1a	1a:primock57
able to talk	FINDING	1a	1a:primock57
very little	FINDING	1a	1a:primock57
much worse	FINDING	1a	1a:primock57
sounding	PROCEDURE	1a	1a:primock57
abdomen	CONDITION	1a	1a:primock57
belly	ANATOMY	1a	1a:primock57
abnormally thin	FINDING	1a	1a:primock57
left side of head	ANATOMY	1a	1a:primock57
neurological symptoms	SYMPTOM	1a	1a:primock57
medication treatments	PROCEDURE	1a	1a:primock57
nausea and vomiting	SYMPTOM	1a	1a:primock57
neurological exam	PROCEDURE	1a	1a:primock57
side of head	ANATOMY	1a	1a:primock57
migraine relief	DRUG	1a	1a:primock57
kidney stones	CONDITION	1a	1a:primock57
cannot stand	FINDING	1a	1a:primock57
hyperthyroid	CONDITION	1a	1a:primock57
doesn't work	FINDING	1a	1a:primock57
much better	FINDING	1a	1a:primock57
carbonated	DRUG	1a	1a:primock57
response	FINDING	1a	1a:primock57
sickness	FINDING	1a	1a:primock57
improve	FINDING	1a	1a:primock57
tumour	CONDITION	1a	1a:primock57
march	CONDITION	1a	1a:primock57
stand	FINDING	1a	1a:primock57
coke	DRUG	1a	1a:primock57
hypochondria	CONDITION	1a	1a:primock57
zigzag line	ANATOMY	1a	1a:primock57
postmenopausal	FINDING	1a	1a:primock57
atypical	FINDING	1a	1a:primock57
disconnected	FINDING	1a	1a:primock57
cancell	DRUG	1a	1a:primock57
no history of asthma	FINDING	1a	1a:primock57
unexplained weight loss	FINDING	1a	1a:primock57
cough worse at night	SYMPTOM	1a	1a:primock57
sinus congestion	CONDITION	1a	1a:primock57
breathlessness	SYMPTOM	1a	1a:primock57
feeling better	FINDING	1a	1a:primock57
tuberculosis	CONDITION	1a	1a:primock57
risk factors	FINDING	1a	1a:primock57
reassurance	PROCEDURE	1a	1a:primock57
lumps	FINDING	1a	1a:primock57
never smoked	FINDING	1a	1a:primock57
expecta	DRUG	1a	1a:primock57
history of hypothyroidism	FINDING	1a	1a:primock57
physical health problems	FINDING	1a	1a:primock57
difficult to breathe	SYMPTOM	1a	1a:primock57
difficulty sleeping	SYMPTOM	1a	1a:primock57
difficulty focusing	FINDING	1a	1a:primock57
easily distracted	FINDING	1a	1a:primock57
trouble sleeping	FINDING	1a	1a:primock57
feeling suicidal	FINDING	1a	1a:primock57
hours of sleep	FINDING	1a	1a:primock57
feeling unwell	SYMPTOM	1a	1a:primock57
drug allergies	CONDITION	1a	1a:primock57
mood symptoms	SYMPTOM	1a	1a:primock57
disinterested	FINDING	1a	1a:primock57
hypothyroid	CONDITION	1a	1a:primock57
psychiatric	FINDING	1a	1a:primock57
decreased	FINDING	1a	1a:primock57
diagnoses	PROCEDURE	1a	1a:primock57
focusing	FINDING	1a	1a:primock57
low mood	CONDITION	1a	1a:primock57
suicidal	CONDITION	1a	1a:primock57
new job	FINDING	1a	1a:primock57
unhappy	FINDING	1a	1a:primock57
married	FINDING	1a	1a:primock57
suicide	CONDITION	1a	1a:primock57
hyper	CONDITION	1a	1a:primock57
drug	FINDING	1a	1a:primock57
milk protein allergy	CONDITION	1a	1a:primock57
non-productive cough	SYMPTOM	1a	1a:primock57
asthma exacerbations	FINDING	1a	1a:primock57
asthma exacerbation	FINDING	1a	1a:primock57
high blood sugar	CONDITION	1a	1a:primock57
chest tightness	SYMPTOM	1a	1a:primock57
prescriptions	PROCEDURE	1a	1a:primock57
side effects	CONDITION	1a	1a:primock57
mood change	CONDITION	1a	1a:primock57
can't get	FINDING	1a	1a:primock57
inpatient	PROCEDURE	1a	1a:primock57
ventolin	DRUG	1a	1a:primock57
prime	PROCEDURE	1a	1a:primock57
reintubation	PROCEDURE	1a	1a:primock57
small right atrium	FINDING	1a	1a:primock57
last menstrual period	FINDING	1a	1a:primock57
foul smelling urine	FINDING	1a	1a:primock57
simple constipation	SYMPTOM	1a	1a:primock57
feeling sick	SYMPTOM	1a	1a:primock57
examinations	PROCEDURE	1a	1a:primock57
constipated	SYMPTOM	1a	1a:primock57
spotting	CONDITION	1a	1a:primock57
possibly	FINDING	1a	1a:primock57
symptom	SYMPTOM	1a	1a:primock57
faint	SYMPTOM	1a	1a:primock57
ache	SYMPTOM	1a	1a:primock57
hot sweat	FINDING	1a	1a:primock57
amoxicillin allergy	CONDITION	1a	1a:primock57
asexual	FINDING	1a	1a:primock57
irregular ribs	FINDING	1a	1a:primock57
hospital admissions	PROCEDURE	1a	1a:primock57
repeat prescription	FINDING	1a	1a:primock57
throbbing headache	SYMPTOM	1a	1a:primock57
raised temperature	SYMPTOM	1a	1a:primock57
high temperature	SYMPTOM	1a	1a:primock57
feeling fine	SYMPTOM	1a	1a:primock57
other drugs	DRUG	1a	1a:primock57
bend	CONDITION	1a	1a:primock57
hand problems	FINDING	1a	1a:primock57
vaginal discharge	SYMPTOM	1a	1a:primock57
live with friends	FINDING	1a	1a:primock57
lower back pain	SYMPTOM	1a	1a:primock57
support worker	FINDING	1a	1a:primock57
mebeverine	DRUG	1a	1a:primock57
loin pain	SYMPTOM	1a	1a:primock57
acidity	SYMPTOM	1a	1a:primock57
suicidal thoughts	FINDING	1a	1a:primock57
not significant	FINDING	1a	1a:primock57
heart problem	SYMPTOM	1a	1a:primock57
panic attack	CONDITION	1a	1a:primock57
chocolate	DRUG	1a	1a:primock57
arranging	FINDING	1a	1a:primock57
suffered	CONDITION	1a	1a:primock57
nervous	SYMPTOM	1a	1a:primock57
shallow	FINDING	1a	1a:primock57
daytime	DRUG	1a	1a:primock57
tension	CONDITION	1a	1a:primock57
extreme	FINDING	1a	1a:primock57
therapy	FINDING	1a	1a:primock57
dread	FINDING	1a	1a:primock57
offer	FINDING	1a	1a:primock57
cope	DRUG	1a	1a:primock57
nhs	PROCEDURE	1a	1a:primock57
counsellor	FINDING	1a	1a:primock57
irregular heart beat	CONDITION	1a	1a:primock57
abdominal examination	PROCEDURE	1a	1a:primock57
feel like vomiting	SYMPTOM	1a	1a:primock57
abnormal discharge	FINDING	1a	1a:primock57
blood in stool	CONDITION	1a	1a:primock57
vaginal bleeding	FINDING	1a	1a:primock57
period stopped	FINDING	1a	1a:primock57
period normal	FINDING	1a	1a:primock57
stool normal	FINDING	1a	1a:primock57
tummy ache	SYMPTOM	1a	1a:primock57
hard stool	FINDING	1a	1a:primock57
feel faint	SYMPTOM	1a	1a:primock57
nauseated	SYMPTOM	1a	1a:primock57
shoulders	ANATOMY	1a	1a:primock57
sporadic	FINDING	1a	1a:primock57
vaginal	FINDING	1a	1a:primock57
implant	PROCEDURE	1a	1a:primock57
contraceptive implant	FINDING	1a	1a:primock57
blood in urine	LAB_RESULT	1a	1a:primock57
breast cancer	CONDITION	1a	1a:primock57
amoxycillin	DRUG	1a	1a:primock57
recurrence	CONDITION	1a	1a:primock57
thirst	SYMPTOM	1a	1a:primock57
shiver	FINDING	1a	1a:primock57
infectious gastroenteritis	CONDITION	1a	1a:primock57
oral rehydration salts	DRUG	1a	1a:primock57
abdominal pains	SYMPTOM	1a	1a:primock57
got normal	FINDING	1a	1a:primock57
home remedy	PROCEDURE	1a	1a:primock57
hydration	FINDING	1a	1a:primock57
not able	FINDING	1a	1a:primock57
no rash	FINDING	1a	1a:primock57
navel	ANATOMY	1a	1a:primock57
sugar	DRUG	1a	1a:primock57
sips	FINDING	1a	1a:primock57
ors	DRUG	1a	1a:primock57
continuin	DRUG	1a	1a:primock57
teasing	FINDING	1a	1a:primock57
vomiting diarrhoea	SYMPTOM	1a	1a:primock57
cough up blood	SYMPTOM	1a	1a:primock57
increased thirst	SYMPTOM	1a	1a:primock57
needs treatment	FINDING	1a	1a:primock57
chest problems	FINDING	1a	1a:primock57
pain chest	SYMPTOM	1a	1a:primock57
nose symptoms	SYMPTOM	1a	1a:primock57
cough syrup	DRUG	1a	1a:primock57
blood sugar	PROCEDURE	1a	1a:primock57
checkups	PROCEDURE	1a	1a:primock57
cherry	DRUG	1a	1a:primock57
lemsip	DRUG	1a	1a:primock57
lemon	DRUG	1a	1a:primock57
foot	FINDING	1a	1a:primock57
dog	PROCEDURE	1a	1a:primock57
spiking temperature	FINDING	1a	1a:primock57
very short of breath	FINDING	1a	1a:primock57
intensive care	PROCEDURE	1a	1a:primock57
use medication	FINDING	1a	1a:primock57
severely	FINDING	1a	1a:primock57
pollen	DRUG	1a	1a:primock57
score	FINDING	1a	1a:primock57
difficulty passing urine	SYMPTOM	1a	1a:primock57
other general symptoms	SYMPTOM	1a	1a:primock57
diarrhoea vomiting	SYMPTOM	1a	1a:primock57
health technology	PROCEDURE	1a	1a:primock57
no symptoms	FINDING	1a	1a:primock57
blurred vision	FINDING	1a	1a:primock57
weight change	FINDING	1a	1a:primock57
energy levels	FINDING	1a	1a:primock57
hands wrists	ANATOMY	1a	1a:primock57
lyme disease	CONDITION	1a	1a:primock57
blood count	PROCEDURE	1a	1a:primock57
hungry	SYMPTOM	1a	1a:primock57
turns	FINDING	1a	1a:primock57
liver	CONDITION	1a	1a:primock57
calf	ANATOMY	1a	1a:primock57
hips	ANATOMY	1a	1a:primock57
toes	ANATOMY	1a	1a:primock57
ups	CONDITION	1a	1a:primock57
testate	DRUG	1a	1a:primock57
referral to specialist	PROCEDURE	1a	1a:primock57
constant headache	SYMPTOM	1a	1a:primock57
change position	PROCEDURE	1a	1a:primock57
flashing lights	CONDITION	1a	1a:primock57
stabbing pain	FINDING	1a	1a:primock57
nose bleeds	CONDITION	1a	1a:primock57
first half	FINDING	1a	1a:primock57
very hard	FINDING	1a	1a:primock57
reminded	PROCEDURE	1a	1a:primock57
settles	CONDITION	1a	1a:primock57
asleep	FINDING	1a	1a:primock57
turn	FINDING	1a	1a:primock57
legs swelling	CONDITION	1a	1a:primock57
pain in joints	SYMPTOM	1a	1a:primock57
pain in back	SYMPTOM	1a	1a:primock57
problems walking	FINDING	1a	1a:primock57
indigestion acid	CONDITION	1a	1a:primock57
joint problems	FINDING	1a	1a:primock57
elbows wrists	PROCEDURE	1a	1a:primock57
lasik surgery	PROCEDURE	1a	1a:primock57
acetaminophen	DRUG	1a	1a:primock57
not swollen	FINDING	1a	1a:primock57
ice therapy	DRUG	1a	1a:primock57
giving way	SYMPTOM	1a	1a:primock57
right knee	ANATOMY	1a	1a:primock57
tenderness	SYMPTOM	1a	1a:primock57
back pains	SYMPTOM	1a	1a:primock57
give way	SYMPTOM	1a	1a:primock57
diagnose	PROCEDURE	1a	1a:primock57
release	PROCEDURE	1a	1a:primock57
imagery	PROCEDURE	1a	1a:primock57
stretch	PROCEDURE	1a	1a:primock57
bruise	FINDING	1a	1a:primock57
reflux	CONDITION	1a	1a:primock57
moves	FINDING	1a	1a:primock57
aleve	DRUG	1a	1a:primock57
xanax	DRUG	1a	1a:primock57
sweet	CONDITION	1a	1a:primock57
runs	FINDING	1a	1a:primock57
knee	ANATOMY	1a	1a:primock57
feet	ANATOMY	1a	1a:primock57
arch	ANATOMY	1a	1a:primock57
ice	DRUG	1a	1a:primock57
abs	CONDITION	1a	1a:primock57
max	FINDING	1a	1a:primock57
acl	ANATOMY	1a	1a:primock57
hand right	ANATOMY	1a	1a:primock57
ligament	ANATOMY	1a	1a:primock57
morphines	DRUG	1a	1a:primock57
hextend	DRUG	1a	1a:primock57
stomach problems	FINDING	1a	1a:primock57
increased stress	FINDING	1a	1a:primock57
symptoms fever	FINDING	1a	1a:primock57
short period	FINDING	1a	1a:primock57
unusual face	FINDING	1a	1a:primock57
cholesterol problems	FINDING	1b	1b:figshare-osce
associated symptoms	SYMPTOM	1b	1b:figshare-osce
trouble breathing	SYMPTOM	1b	1b:figshare-osce
living situation	FINDING	1b	1b:figshare-osce
noisy breathing	FINDING	1b	1b:figshare-osce
skin changes	FINDING	1b	1b:figshare-osce
your gender	FINDING	1b	1b:figshare-osce
lightheaded	SYMPTOM	1b	1b:figshare-osce
surgeries	PROCEDURE	1b	1b:figshare-osce
cannabis	DRUG	1b	1b:figshare-osce
urinary	ANATOMY	1b	1b:figshare-osce
crystal	DRUG	1b	1b:figshare-osce
opioids	DRUG	1b	1b:figshare-osce
jerked	FINDING	1b	1b:figshare-osce
trauma	PROCEDURE	1b	1b:figshare-osce
male	FINDING	1b	1b:figshare-osce
loss	FINDING	1b	1b:figshare-osce
meth	DRUG	1b	1b:figshare-osce
recent hospitalization	FINDING	1b	1b:figshare-osce
immunization	PROCEDURE	1b	1b:figshare-osce
immobilize	PROCEDURE	1b	1b:figshare-osce
multi vitamin	DRUG	1b	1b:figshare-osce
rosuvastatin	DRUG	1b	1b:figshare-osce
hospitalized	FINDING	1b	1b:figshare-osce
too often	FINDING	1b	1b:figshare-osce
fainted	SYMPTOM	1b	1b:figshare-osce
bus	DRUG	1b	1b:figshare-osce
rehospitalizations	PROCEDURE	1b	1b:figshare-osce
<20 years	FINDING	1b	1b:figshare-osce
joint tightness	SYMPTOM	1b	1b:figshare-osce
exposure to tuberculosis	FINDING	1b	1b:figshare-osce
congestive heart failure	CONDITION	1b	1b:figshare-osce
environmental allergies	CONDITION	1b	1b:figshare-osce
medical diagnosis	PROCEDURE	1b	1b:figshare-osce
productive cough	FINDING	1b	1b:figshare-osce
home environment	FINDING	1b	1b:figshare-osce
gasping for air	SYMPTOM	1b	1b:figshare-osce
activity levels	FINDING	1b	1b:figshare-osce
