term	category	first_tier	first_source
abdomen pain	SYMPTOM	1e_eka	1e:eka
back pain radiating	SYMPTOM	1e_eka	1e:eka
perianal pain	SYMPTOM	1e_eka	1e:eka
occipital headache	SYMPTOM	1e_eka	1e:eka
pain in wrist	SYMPTOM	1e_eka	1e:eka
pruritus vulvae	SYMPTOM	1e_eka	1e:eka
poor stream of urine	SYMPTOM	1e_eka	1e:eka
pain in shoulder	SYMPTOM	1e_eka	1e:eka
weak urinary stream	SYMPTOM	1e_eka	1e:eka
numbness of toe	SYMPTOM	1e_eka	1e:eka
gas pain	SYMPTOM	1e_eka	1e:eka
testicular pain	SYMPTOM	1e_eka	1e:eka
difficulty in urination	SYMPTOM	1e_eka	1e:eka
right sided abdominal pain	SYMPTOM	1e_eka	1e:eka
omarthralgia	SYMPTOM	1e_eka	1e:eka
back ache	SYMPTOM	1e_eka	1e:eka
muscle spasm	SYMPTOM	1e_eka	1e:eka
abdominal discomfort	SYMPTOM	1e_eka	1e:eka
pain in bilateral lower legs	SYMPTOM	1e_eka	1e:eka
exertional chest pain	SYMPTOM	1e_eka	1e:eka
pain in eye	SYMPTOM	1e_eka	1e:eka
pain in epigastrium	SYMPTOM	1e_eka	1e:eka
intermittent pain	SYMPTOM	1e_eka	1e:eka
earache	SYMPTOM	1e_eka	1e:eka
flatulence	SYMPTOM	1e_eka	1e:eka
eructation	SYMPTOM	1e_eka	1e:eka
back discomfort	SYMPTOM	1e_eka	1e:eka
dragging leg	SYMPTOM	1e_eka	1e:eka
dizziness vertigo	SYMPTOM	1e_eka	1e:eka
right breast	SYMPTOM	1e_eka	1e:eka
allergic symptoms	SYMPTOM	1e_eka	1e:eka
ent	SYMPTOM	1e_eka	1e:eka
acute pain	SYMPTOM	1e_eka	1e:eka
central abdominal pain	SYMPTOM	1e_eka	1e:eka
gas in stomach	SYMPTOM	1e_eka	1e:eka
unable to pass flatus	SYMPTOM	1e_eka	1e:eka
cardiovascular symptoms	SYMPTOM	1e_eka	1e:eka
pain joint	SYMPTOM	1e_eka	1e:eka
pain and tenderness	SYMPTOM	1e_eka	1e:eka
nerve pain	SYMPTOM	1e_eka	1e:eka
left knee pain	SYMPTOM	1e_eka	1e:eka
weakness of left arm	SYMPTOM	1e_eka	1e:eka
breast symptoms	SYMPTOM	1e_eka	1e:eka
angina pectoris	SYMPTOM	1e_eka	1e:eka
stomach discomfort	SYMPTOM	1e_eka	1e:eka
overlying	SYMPTOM	1e_eka	1e:eka
limb discomfort	SYMPTOM	1e_eka	1e:eka
cardiovascular problems	SYMPTOM	1e_eka	1e:eka
abdominal symptoms	SYMPTOM	1e_eka	1e:eka
menopausal symptoms	SYMPTOM	1e_eka	1e:eka
pruritus	SYMPTOM	1e_eka	1e:eka
gastrointestinal distress	SYMPTOM	1e_eka	1e:eka
rhinorrhea	SYMPTOM	1e_eka	1e:eka
agitation	SYMPTOM	1e_eka	1e:eka
spasm	SYMPTOM	1e_eka	1e:eka
continuous leakage of urine	SYMPTOM	1e_eka	1e:eka
chest pain angina	SYMPTOM	1e_eka	1e:eka
gradual onset of abdominal pain	SYMPTOM	1e_eka	1e:eka
discomforts	SYMPTOM	1e_eka	1e:eka
costal pain	SYMPTOM	1e_eka	1e:eka
right lower quadrant pain	SYMPTOM	1e_eka	1e:eka
rovsing's sign	SYMPTOM	1e_eka	1e:eka
psoas sign	SYMPTOM	1e_eka	1e:eka
pyrexia	SYMPTOM	1e_eka	1e:eka
postoperative pain	SYMPTOM	1e_eka	1e:eka
adenopathy	SYMPTOM	1e_eka	1e:eka
dyspepsia	SYMPTOM	1e_eka	1e:eka
muscular pain	SYMPTOM	1e_eka	1e:eka
difficulty urinating	SYMPTOM	1e_eka	1e:eka
menstruation	SYMPTOM	1e_eka	1e:eka
intermittent abdominal pain	SYMPTOM	1e_eka	1e:eka
lower abdominal pain	SYMPTOM	1e_eka	1e:eka
localized pain	SYMPTOM	1e_eka	1e:eka
throbbing headaches	SYMPTOM	1e_eka	1e:eka
neuromuscular weakness	SYMPTOM	1e_eka	1e:eka
kidney problems	SYMPTOM	1e_eka	1e:eka
epigastric pain	SYMPTOM	1e_eka	1e:eka
heel pain	SYMPTOM	1e_eka	1e:eka
flatus	SYMPTOM	1e_eka	1e:eka
withdrawal symptoms	SYMPTOM	1e_eka	1e:eka
air in stomach	SYMPTOM	1e_eka	1e:eka
hyperalgesia	SYMPTOM	1e_eka	1e:eka
allodynia	SYMPTOM	1e_eka	1e:eka
buzzing sound in ears	SYMPTOM	1e_eka	1e:eka
head ache	SYMPTOM	1e_kaggle	1e:kaggle
severe diarrhea	SYMPTOM	1e_kaggle	1e:kaggle
heart pain	SYMPTOM	1e_kaggle	1e:kaggle
pain in knee	SYMPTOM	1e_kaggle	1e:kaggle
feels cold	SYMPTOM	1e_kaggle	1e:kaggle
feels weak	SYMPTOM	1e_kaggle	1e:kaggle
hangover	SYMPTOM	1e_kaggle	1e:kaggle
bowel pain	SYMPTOM	1e_kaggle	1e:kaggle
pain in joint	SYMPTOM	1e_kaggle	1e:kaggle
pain in stomach	SYMPTOM	1e_kaggle	1e:kaggle
shooting pain	SYMPTOM	1e_kaggle	1e:kaggle
pain shooting	SYMPTOM	1e_kaggle	1e:kaggle
pain in head	SYMPTOM	1e_kaggle	1e:kaggle
general discomfort	SYMPTOM	1e_kaggle	1e:kaggle
ear aches	SYMPTOM	1e_kaggle	1e:kaggle
charm	SYMPTOM	2b	2b:yt_med
rigid	SYMPTOM	2b	2b:yt_med
shoulder symptoms	SYMPTOM	2b	2b:yt_med
excessive gas	SYMPTOM	2b	2b:yt_med
bloating symptoms	SYMPTOM	2b	2b:yt_med
fitted	SYMPTOM	2b	2b:yt_med
ent problem	SYMPTOM	2b	2b:yt_med
sigh	SYMPTOM	2b	2b:yt_med
bing	SYMPTOM	2b	2b:yt_med
sleeplessness	SYMPTOM	2b	2b:yt_med
nasal regurgitation	SYMPTOM	2b	2b:yt_med
flank pain	SYMPTOM	2b	2b:yt_med
acute retention	SYMPTOM	2b	2b:yt_med
rigor	SYMPTOM	2b	2b:yt_med
behavior change	SYMPTOM	2b	2b:yt_med
charms	SYMPTOM	2b	2b:yt_med
eye fatigue	SYMPTOM	2b	2b:yt_med
blanching	SYMPTOM	2b	2b:yt_med
trauma symptoms	SYMPTOM	2b	2b:yt_med
pain spine	SYMPTOM	2b	2b:yt_med
glare	SYMPTOM	2b	2b:yt_med
physical exhaustion	SYMPTOM	2b	2b:yt_med
weariness	SYMPTOM	2b	2b:yt_med
mental exhaustion	SYMPTOM	2b	2b:yt_med
ailments	SYMPTOM	2b	2b:yt_med
neologisms	SYMPTOM	2b	2b:yt_med
traumatic pain	SYMPTOM	2b	2b:yt_med
eye strain	SYMPTOM	2b	2b:yt_med
icterus	SYMPTOM	2b	2b:yt_med
myalgic	SYMPTOM	2b	2b:yt_med
sleep difficulties	SYMPTOM	2b	2b:yt_med
fatigability	SYMPTOM	2b	2b:yt_med
clinging	SYMPTOM	2b	2b:yt_med
forgetful	SYMPTOM	2b	2b:yt_med
tissue pain	SYMPTOM	2b	2b:yt_med
apnea	SYMPTOM	2b	2b:yt_med
excitable	SYMPTOM	2b	2b:yt_med
poor memory	SYMPTOM	2b	2b:yt_med
poor sleep	SYMPTOM	2b	2b:yt_med
red eye on one side	SYMPTOM	2b	2b:yt_med
asynergy	SYMPTOM	2b	2b:yt_med
pain in tailbone	SYMPTOM	2b	2b:yt_med
back pain upper back	SYMPTOM	2b	2b:yt_med
upper back pain	SYMPTOM	2b	2b:yt_med
pressing pain	SYMPTOM	2b	2b:yt_med
symptoms of stress	SYMPTOM	2b	2b:yt_med
episodic pain	SYMPTOM	2b	2b:yt_med
restless	SYMPTOM	2b	2b:yt_med
sweet taste	SYMPTOM	2b	2b:yt_med
rigours	SYMPTOM	2b	2b:yt_med
increased pain	SYMPTOM	2b	2b:yt_med
weaknesses	SYMPTOM	2b	2b:yt_med
feeling weakness	SYMPTOM	2b	2b:yt_med
gas excessive	SYMPTOM	2b	2b:yt_med
seeing thing	SYMPTOM	2b	2b:yt_med
chilling	SYMPTOM	2b	2b:yt_med
grunt	SYMPTOM	2b	2b:yt_med
side pain	SYMPTOM	2b	2b:yt_med
neuropathic pains	SYMPTOM	2b	2b:yt_med
appetite poor	SYMPTOM	2b	2b:yt_med
excessive fluid intake	SYMPTOM	2b	2b:yt_med
gasps	SYMPTOM	2b	2b:yt_med
fugue state	SYMPTOM	2b	2b:yt_med
convulsions	SYMPTOM	2b	2b:yt_med
akathisia	SYMPTOM	2b	2b:yt_med
rovsing sign	SYMPTOM	2b	2b:yt_med
muscle twitch	SYMPTOM	2b	2b:yt_med
organ failure	SYMPTOM	2b	2b:yt_med
stomachache	SYMPTOM	2b	2b:yt_med
hair unwanted	SYMPTOM	2b	2b:yt_med
unwanted hair	SYMPTOM	2b	2b:yt_med
after pain	SYMPTOM	2b	2b:yt_med
skin damage	SYMPTOM	2b	2b:yt_med
foot pain	SYMPTOM	2b	2b:yt_med
ischia	SYMPTOM	2b	2b:yt_med
locking of knee	SYMPTOM	2b	2b:yt_med
globus	SYMPTOM	2b	2b:yt_med
retropulsion	SYMPTOM	2b	2b:yt_med
nervi	SYMPTOM	2b	2b:yt_med
pain injection	SYMPTOM	2b	2b:yt_med
sighs	SYMPTOM	2b	2b:yt_med
excitability	SYMPTOM	2b	2b:yt_med
fluctuation	SYMPTOM	2b	2b:yt_med
light sensitivity	SYMPTOM	2b	2b:yt_med
nose block	SYMPTOM	2b	2b:yt_med
prodrome	SYMPTOM	2a	2a:yt_med_seg
decreased ability to function	SYMPTOM	2a	2a:yt_med_seg
gums	SYMPTOM	2a	2a:yt_med_seg
bad breath	SYMPTOM	2a	2a:yt_med_seg
extreme exhaustion	SYMPTOM	2a	2a:yt_med_seg
sluggishness	SYMPTOM	2a	2a:yt_med_seg
spasticity	SYMPTOM	2a	2a:yt_med_seg
flaccid dysarthria	SYMPTOM	2a	2a:yt_med_seg
distressing symptoms	SYMPTOM	2a	2a:yt_med_seg
fatigues	SYMPTOM	2a	2a:yt_med_seg
polyuria	SYMPTOM	2a	2a:yt_med_seg
polydipsia	SYMPTOM	2a	2a:yt_med_seg
trembling	SYMPTOM	2a	2a:yt_med_seg
tingling pain	SYMPTOM	2a	2a:yt_med_seg
excessive thirst	SYMPTOM	2a	2a:yt_med_seg
blanched	SYMPTOM	2a	2a:yt_med_seg
mills	SYMPTOM	2a	2a:yt_med_seg
swelling of neck	SYMPTOM	2a	2a:yt_med_seg
cold sweat	SYMPTOM	2a	2a:yt_med_seg
upper abdomen pain	SYMPTOM	2a	2a:yt_med_seg
syncope	SYMPTOM	2a	2a:yt_med_seg
neurologic symptoms	SYMPTOM	2a	2a:yt_med_seg
generalized symptoms	SYMPTOM	2a	2a:yt_med_seg
symptoms and signs	SYMPTOM	2a	2a:yt_med_seg
cancer pain	SYMPTOM	2a	2a:yt_med_seg
overactivety	SYMPTOM	2a	2a:yt_med_seg
unrest	SYMPTOM	2a	2a:yt_med_seg
quivering	SYMPTOM	2a	2a:yt_med_seg
physical appearance	SYMPTOM	2a	2a:yt_med_seg
moist desquamation	SYMPTOM	2a	2a:yt_med_seg
motor symptoms	SYMPTOM	2a	2a:yt_med_seg
slowness	SYMPTOM	2a	2a:yt_med_seg
cogwheel rigidity	SYMPTOM	2a	2a:yt_med_seg
tremor at rest	SYMPTOM	2a	2a:yt_med_seg
tremor	SYMPTOM	2a	2a:yt_med_seg
bradykinesia	SYMPTOM	2a	2a:yt_med_seg
tremor of hand	SYMPTOM	2a	2a:yt_med_seg
pill rolling	SYMPTOM	2a	2a:yt_med_seg
lead-pipe rigidity	SYMPTOM	2a	2a:yt_med_seg
impaired balance	SYMPTOM	2a	2a:yt_med_seg
slow movement	SYMPTOM	2a	2a:yt_med_seg
auditory hallucinations	SYMPTOM	2a	2a:yt_med_seg
visual hallucinations	SYMPTOM	2a	2a:yt_med_seg
astasia	SYMPTOM	2a	2a:yt_med_seg
resting tremor	SYMPTOM	2a	2a:yt_med_seg
psychiatric symptoms	SYMPTOM	2a	2a:yt_med_seg
balance problems	SYMPTOM	2a	2a:yt_med_seg
swallowing problems	SYMPTOM	2a	2a:yt_med_seg
dystonias	SYMPTOM	2a	2a:yt_med_seg
painful skin	SYMPTOM	2a	2a:yt_med_seg
hyperoxia	SYMPTOM	2a	2a:yt_med_seg
pain arthritis	SYMPTOM	2a	2a:yt_med_seg
excessive scratching	SYMPTOM	2a	2a:yt_med_seg
chronic coughing	SYMPTOM	2a	2a:yt_med_seg
dilated pupils	SYMPTOM	2a	2a:yt_med_seg
decorticate rigidity	SYMPTOM	2a	2a:yt_med_seg
tic	SYMPTOM	2a	2a:yt_med_seg
cyanosis in children	SYMPTOM	2a	2a:yt_med_seg
excessive granulation tissue	SYMPTOM	2a	2a:yt_med_seg
telescoping	SYMPTOM	2a	2a:yt_med_seg
morning sickness	SYMPTOM	2a	2a:yt_med_seg
hearing sounds	SYMPTOM	2a	2a:yt_med_seg
telescoped	SYMPTOM	2a	2a:yt_med_seg
clubbing of fingernails	SYMPTOM	2a	2a:yt_med_seg
clinical findings	SYMPTOM	2a	2a:yt_med_seg
hands cold feet	SYMPTOM	2a	2a:yt_med_seg
hand cold feet	SYMPTOM	2a	2a:yt_med_seg
chronic facial pain	SYMPTOM	2a	2a:yt_med_seg
blackouts	SYMPTOM	2a	2a:yt_med_seg
acute abdomen	SYMPTOM	2a	2a:yt_med_seg
pounding heart	SYMPTOM	2a	2a:yt_med_seg
local reaction	SYMPTOM	2a	2a:yt_med_seg
generally unwell	SYMPTOM	2a	2a:yt_med_seg
arm claudication	SYMPTOM	2a	2a:yt_med_seg
lower extremity pain	SYMPTOM	2a	2a:yt_med_seg
upset stomach	SYMPTOM	2a	2a:yt_med_seg
growing pains	SYMPTOM	2a	2a:yt_med_seg
male infertility	SYMPTOM	2a	2a:yt_med_seg
death rattle	SYMPTOM	2a	2a:yt_med_seg
chest pain burning	SYMPTOM	2a	2a:yt_med_seg
belch	SYMPTOM	2a	2a:yt_med_seg
burp	SYMPTOM	2a	2a:yt_med_seg
gives way	SYMPTOM	2a	2a:yt_med_seg
pain limb	SYMPTOM	2a	2a:yt_med_seg
pain localized	SYMPTOM	2a	2a:yt_med_seg
flashbacks	SYMPTOM	2a	2a:yt_med_seg
glaring	SYMPTOM	2a	2a:yt_med_seg
poa	SYMPTOM	2a	2a:yt_med_seg
tingling fingers	SYMPTOM	2a	2a:yt_med_seg
dysesthesia	SYMPTOM	2a	2a:yt_med_seg
functional recovery	SYMPTOM	2a	2a:yt_med_seg
see thing	SYMPTOM	2a	2a:yt_med_seg
cyanosis	SYMPTOM	2a	2a:yt_med_seg
kidney problem	SYMPTOM	2a	2a:yt_med_seg
cachexia	SYMPTOM	2a	2a:yt_med_seg
shaking hands	SYMPTOM	2a	2a:yt_med_seg
influenza-like illness	SYMPTOM	2a	2a:yt_med_seg
persistent vomiting	SYMPTOM	2a	2a:yt_med_seg
flu-like symptoms	SYMPTOM	2a	2a:yt_med_seg
loss of energy	SYMPTOM	2a	2a:yt_med_seg
feeling detached	SYMPTOM	2a	2a:yt_med_seg
diffuse abdominal pain	SYMPTOM	2a	2a:yt_med_seg
cutaneous eruptions	SYMPTOM	2a	2a:yt_med_seg
signs symptoms	SYMPTOM	2a	2a:yt_med_seg
prodromal stage	SYMPTOM	2a	2a:yt_med_seg
grimacing	SYMPTOM	2a	2a:yt_med_seg
hematemesis	SYMPTOM	2a	2a:yt_med_seg
painful swallowing	SYMPTOM	2a	2a:yt_med_seg
odynophagia	SYMPTOM	2a	2a:yt_med_seg
giddy	SYMPTOM	2a	2a:yt_med_seg
complications early	SYMPTOM	2a	2a:yt_med_seg
feels everything spin round	SYMPTOM	2a	2a:yt_med_seg
ill feeling	SYMPTOM	2a	2a:yt_med_seg
awkwardness	SYMPTOM	2a	2a:yt_med_seg
breath holding	SYMPTOM	2a	2a:yt_med_seg
increased body temperature	SYMPTOM	2a	2a:yt_med_seg
laziness	SYMPTOM	2a	2a:yt_med_seg
fish mouth	SYMPTOM	2a	2a:yt_med_seg
whoops	SYMPTOM	2a	2a:yt_med_seg
angina pain	SYMPTOM	2a	2a:yt_med_seg
buckling	SYMPTOM	2a	2a:yt_med_seg
cold hands or feet	SYMPTOM	2a	2a:yt_med_seg
respiratory tract irritation	SYMPTOM	2a	2a:yt_med_seg
balance disorders	SYMPTOM	2a	2a:yt_med_seg
sighing	SYMPTOM	2a	2a:yt_med_seg
gi pain	SYMPTOM	2a	2a:yt_med_seg
sore bottom	SYMPTOM	2a	2a:yt_med_seg
brash	SYMPTOM	2a	2a:yt_med_seg
pain at rest	SYMPTOM	2a	2a:yt_med_seg
types of pain	SYMPTOM	2a	2a:yt_med_seg
air crescent sign	SYMPTOM	2a	2a:yt_med_seg
restlessness and agitation	SYMPTOM	2a	2a:yt_med_seg
hyperemesis gravidarum	SYMPTOM	2a	2a:yt_med_seg
acute abdominal pain	SYMPTOM	2a	2a:yt_med_seg
abdominal angina	SYMPTOM	2a	2a:yt_med_seg
bloody stools	SYMPTOM	2a	2a:yt_med_seg
sudden onset of fever	SYMPTOM	2a	2a:yt_med_seg
photophobia	SYMPTOM	2a	2a:yt_med_seg
apragmatism	SYMPTOM	2a	2a:yt_med_seg
psychotic symptoms	SYMPTOM	2a	2a:yt_med_seg
intractable pain	SYMPTOM	2a	2a:yt_med_seg
pain passing urine	SYMPTOM	2a	2a:yt_med_seg
tender left testicle	SYMPTOM	2a	2a:yt_med_seg
labor pains	SYMPTOM	2a	2a:yt_med_seg
constipating	SYMPTOM	2a	2a:yt_med_seg
hot flashes	SYMPTOM	2a	2a:yt_med_seg
temperature increase	SYMPTOM	2a	2a:yt_med_seg
tremors	SYMPTOM	2a	2a:yt_med_seg
flushing hot	SYMPTOM	2a	2a:yt_med_seg
forgetfulness	SYMPTOM	2a	2a:yt_med_seg
breakthrough pain	SYMPTOM	2a	2a:yt_med_seg
pain muscle	SYMPTOM	2a	2a:yt_med_seg
pain in thigh	SYMPTOM	2a	2a:yt_med_seg
chronic pelvic pain	SYMPTOM	2a	2a:yt_med_seg
urinary urgency	SYMPTOM	2a	2a:yt_med_seg
concerned about wrinkles	SYMPTOM	2a	2a:yt_med_seg
pain in leg	SYMPTOM	2a	2a:yt_med_seg
residual pain	SYMPTOM	2a	2a:yt_med_seg
hudson	SYMPTOM	2a	2a:yt_med_seg
loss of memory	SYMPTOM	2a	2a:yt_med_seg
uterine pain	SYMPTOM	2a	2a:yt_med_seg
wooziness	SYMPTOM	2a	2a:yt_med_seg
blush	SYMPTOM	2a	2a:yt_med_seg
vomits	SYMPTOM	2a	2a:yt_med_seg
dizziness and vertigo	SYMPTOM	2a	2a:yt_med_seg
hyperthermia	SYMPTOM	2a	2a:yt_med_seg
loss of strength	SYMPTOM	2a	2a:yt_med_seg
increased work of breathing	SYMPTOM	2a	2a:yt_med_seg
clonus	SYMPTOM	2a	2a:yt_med_seg
post-operative pain	SYMPTOM	2a	2a:yt_med_seg
battle sign	SYMPTOM	2a	2a:yt_med_seg
somatic pains	SYMPTOM	2a	2a:yt_med_seg
neologism	SYMPTOM	2a	2a:yt_med_seg
externalizing symptoms	SYMPTOM	2a	2a:yt_med_seg
anxiety or fear	SYMPTOM	2a	2a:yt_med_seg
eye manifestations	SYMPTOM	2a	2a:yt_med_seg
sight loss	SYMPTOM	2a	2a:yt_med_seg
rice water stool	SYMPTOM	2a	2a:yt_med_seg
drinks continuously	SYMPTOM	2a	2a:yt_med_seg
quiver	SYMPTOM	2a	2a:yt_med_seg
muscle tenderness	SYMPTOM	2a	2a:yt_med_seg
lower limb pain	SYMPTOM	2a	2a:yt_med_seg
opioid induced constipation	SYMPTOM	2a	2a:yt_med_seg
muscle cramps	SYMPTOM	2a	2a:yt_med_seg
gas bloating	SYMPTOM	2a	2a:yt_med_seg
hangovers	SYMPTOM	2a	2a:yt_med_seg
constipate	SYMPTOM	2a	2a:yt_med_seg
not getting enough sleep	SYMPTOM	2a	2a:yt_med_seg
gas passing	SYMPTOM	2a	2a:yt_med_seg
cardiac symptoms	SYMPTOM	2a	2a:yt_med_seg
digital necrosis	SYMPTOM	2a	2a:yt_med_seg
function recovery	SYMPTOM	2a	2a:yt_med_seg
cosmetic concerns	SYMPTOM	2a	2a:yt_med_seg
blushing	SYMPTOM	2a	2a:yt_med_seg
limb swelling	SYMPTOM	2a	2a:yt_med_seg
symptoms heart	SYMPTOM	2a	2a:yt_med_seg
changes in skin texture	SYMPTOM	2a	2a:yt_med_seg
pain in children	SYMPTOM	2a	2a:yt_med_seg
mannerisms	SYMPTOM	2a	2a:yt_med_seg
mahler sign	SYMPTOM	2a	2a:yt_med_seg
spontaneous contraction of muscle	SYMPTOM	2a	2a:yt_med_seg
lead pipe rigidity	SYMPTOM	2a	2a:yt_med_seg
memory problems	SYMPTOM	2a	2a:yt_med_seg
difficulty moving eyes	SYMPTOM	2a	2a:yt_med_seg
slow movements	SYMPTOM	2a	2a:yt_med_seg
cognitive symptoms	SYMPTOM	2a	2a:yt_med_seg
agitated behavior	SYMPTOM	2a	2a:yt_med_seg
skin color change	SYMPTOM	2a	2a:yt_med_seg
left flank pain	SYMPTOM	2a	2a:yt_med_seg
prickling	SYMPTOM	2a	2a:yt_med_seg
painful scar	SYMPTOM	2a	2a:yt_med_seg
syncope fainting	SYMPTOM	2a	2a:yt_med_seg
focal disturbances	SYMPTOM	2a	2a:yt_med_seg
loss of feeling	SYMPTOM	2a	2a:yt_med_seg
bowel wall thickening	SYMPTOM	2a	2a:yt_med_seg
hernia pain	SYMPTOM	2a	2a:yt_med_seg
swollen lymph nodes	SYMPTOM	2a	2a:yt_med_seg
skin manifestations	SYMPTOM	2a	2a:yt_med_seg
aphasic	SYMPTOM	2a	2a:yt_med_seg
vomiting characteristics	SYMPTOM	2a	2a:yt_med_seg
left flank pains	SYMPTOM	2a	2a:yt_med_seg
tonic clonic seizures	SYMPTOM	2a	2a:yt_med_seg
tonic-clonic seizure	SYMPTOM	2a	2a:yt_med_seg
localized weakness	SYMPTOM	2a	2a:yt_med_seg
todd's paralysis	SYMPTOM	2a	2a:yt_med_seg
symptomatic seizures	SYMPTOM	2a	2a:yt_med_seg
hemiplegia	SYMPTOM	2a	2a:yt_med_seg
epileptic seizure	SYMPTOM	2a	2a:yt_med_seg
breath holding spells	SYMPTOM	2a	2a:yt_med_seg
generalized tonic-clonic seizures	SYMPTOM	2a	2a:yt_med_seg
darkness tremor	SYMPTOM	2a	2a:yt_med_seg
soft pitting edema	SYMPTOM	2a	2a:yt_med_seg
skin discomfort	SYMPTOM	2a	2a:yt_med_seg
stiff joints	SYMPTOM	2a	2a:yt_med_seg
physical symptom	SYMPTOM	2a	2a:yt_med_seg
decreased energy	SYMPTOM	2a	2a:yt_med_seg
swollen eye	SYMPTOM	2a	2a:yt_med_seg
skin dry	SYMPTOM	2a	2a:yt_med_seg
clutter	SYMPTOM	2a	2a:yt_med_seg
buttock pain	SYMPTOM	2a	2a:yt_med_seg
blanch	SYMPTOM	2a	2a:yt_med_seg
visual disturbances nec	SYMPTOM	2a	2a:yt_med_seg
massive edema	SYMPTOM	2a	2a:yt_med_seg
fear of rejection	SYMPTOM	2a	2a:yt_med_seg
extreme fatigue	SYMPTOM	2a	2a:yt_med_seg
bloat	SYMPTOM	2a	2a:yt_med_seg
postprandial pain	SYMPTOM	2a	2a:yt_med_seg
symptom recurrence	SYMPTOM	2a	2a:yt_med_seg
paralysis symptoms	SYMPTOM	2a	2a:yt_med_seg
neurologic symptom	SYMPTOM	2a	2a:yt_med_seg
feeling loss	SYMPTOM	2a	2a:yt_med_seg
floppy	SYMPTOM	2a	2a:yt_med_seg
acute low back pain	SYMPTOM	2a	2a:yt_med_seg
greedy	SYMPTOM	2a	2a:yt_med_seg
fatiguing	SYMPTOM	2a	2a:yt_med_seg
ophthalmoplegia	SYMPTOM	2a	2a:yt_med_seg
referred pain	SYMPTOM	2a	2a:yt_med_seg
pain in buttock	SYMPTOM	2a	2a:yt_med_seg
gas raising	SYMPTOM	2a	2a:yt_med_seg
stops breathing	SYMPTOM	2a	2a:yt_med_seg
facies, hippocratic	SYMPTOM	2a	2a:yt_med_seg
childbed fever	SYMPTOM	2a	2a:yt_med_seg
heightened sensation	SYMPTOM	2a	2a:yt_med_seg
fumbling	SYMPTOM	2a	2a:yt_med_seg
workaholics	SYMPTOM	2a	2a:yt_med_seg
shaking chills	SYMPTOM	2a	2a:yt_med_seg
ili	SYMPTOM	2a	2a:yt_med_seg
fever with chills	SYMPTOM	2a	2a:yt_med_seg
paralysis weakness	SYMPTOM	2a	2a:yt_med_seg
paraparesis	SYMPTOM	2a	2a:yt_med_seg
swelling of limb	SYMPTOM	2a	2a:yt_med_seg
localized swelling	SYMPTOM	2a	2a:yt_med_seg
calf tenderness	SYMPTOM	2a	2a:yt_med_seg
heaviness head	SYMPTOM	2a	2a:yt_med_seg
genital swelling	SYMPTOM	2a	2a:yt_med_seg
heart rate is very fast	SYMPTOM	2a	2a:yt_med_seg
wound pain	SYMPTOM	2a	2a:yt_med_seg
labor pain	SYMPTOM	2a	2a:yt_med_seg
maxillofacial pain	SYMPTOM	2a	2a:yt_med_seg
intraoperative pain	SYMPTOM	2a	2a:yt_med_seg
feeling tense	SYMPTOM	2a	2a:yt_med_seg
postsurgical pain	SYMPTOM	2a	2a:yt_med_seg
recovery of function	SYMPTOM	2a	2a:yt_med_seg
intercostal neuralgia	SYMPTOM	2a	2a:yt_med_seg
trembles	SYMPTOM	2a	2a:yt_med_seg
acute postoperative pain	SYMPTOM	2a	2a:yt_med_seg
cognitive fatigue	SYMPTOM	2a	2a:yt_med_seg
damages skin	SYMPTOM	2a	2a:yt_med_seg
hot flushes	SYMPTOM	2a	2a:yt_med_seg
tender lymph nodes	SYMPTOM	2a	2a:yt_med_seg
increase temperature	SYMPTOM	2a	2a:yt_med_seg
skin cyanosis	SYMPTOM	2a	2a:yt_med_seg
swollen lymph node	SYMPTOM	2a	2a:yt_med_seg
loss feeling	SYMPTOM	2a	2a:yt_med_seg
gurgling sounds	SYMPTOM	2a	2a:yt_med_seg
pain nerve	SYMPTOM	2a	2a:yt_med_seg
abdomen gas	SYMPTOM	2a	2a:yt_med_seg
continuous diaphragm sign	SYMPTOM	2a	2a:yt_med_seg
change in bowel movements	SYMPTOM	2a	2a:yt_med_seg
motor neuron signs	SYMPTOM	2a	2a:yt_med_seg
prodromal symptoms	SYMPTOM	2a	2a:yt_med_seg
queasy	SYMPTOM	2a	2a:yt_med_seg
woozy	SYMPTOM	2a	2a:yt_med_seg
sexual symptoms	SYMPTOM	2a	2a:yt_med_seg
tic disorder	SYMPTOM	2a	2a:yt_med_seg
passing wind	SYMPTOM	2a	2a:yt_med_seg
circulation problems	SYMPTOM	2a	2a:yt_med_seg
hive	SYMPTOM	2a	2a:yt_med_seg
pain ankle	SYMPTOM	2a	2a:yt_med_seg
nodes virchow's	SYMPTOM	2a	2a:yt_med_seg
virchow's node	SYMPTOM	2a	2a:yt_med_seg
pain inflammatory	SYMPTOM	2a	2a:yt_med_seg
symptom fatigue	SYMPTOM	2a	2a:yt_med_seg
energy loss	SYMPTOM	2a	2a:yt_med_seg
walking pain	SYMPTOM	2a	2a:yt_med_seg
pain walking	SYMPTOM	2a	2a:yt_med_seg
visual agnosia	SYMPTOM	2a	2a:yt_med_seg
retching	SYMPTOM	2a	2a:yt_med_seg
abnormal urination	SYMPTOM	2a	2a:yt_med_seg
disorientated	SYMPTOM	2a	2a:yt_med_seg
belching	SYMPTOM	2a	2a:yt_med_seg
weal	SYMPTOM	2a	2a:yt_med_seg
