term	category	first_tier	first_source
high pain threshold	FINDING	1b	1b:figshare-osce
crepitations	FINDING	1b	1b:figshare-osce
aggravating	FINDING	1b	1b:figshare-osce
contracture	FINDING	1b	1b:figshare-osce
plaques	FINDING	1b	1b:figshare-osce
muscle stimulation	FINDING	1b	1b:figshare-osce
hits	FINDING	1b	1b:figshare-osce
hyperextension	FINDING	1b	1b:figshare-osce
currently in school	FINDING	1b	1b:figshare-osce
using marijuana	FINDING	1b	1b:figshare-osce
carried	FINDING	1b	1b:figshare-osce
family history of arthritis	FINDING	1b	1b:figshare-osce
reducing	FINDING	1b	1b:figshare-osce
no abdominal pain	FINDING	1b	1b:figshare-osce
skin discolouration	FINDING	1b	1b:figshare-osce
slightly worse	FINDING	1b	1b:figshare-osce
knees swollen	FINDING	1b	1b:figshare-osce
knee problem	FINDING	1b	1b:figshare-osce
iv drug use	FINDING	1b	1b:figshare-osce
cellulitis	FINDING	1b	1b:figshare-osce
drug use	FINDING	1b	1b:figshare-osce
medicated	FINDING	1b	1b:figshare-osce
movement of shoulder	FINDING	1b	1b:figshare-osce
no family history	FINDING	1b	1b:figshare-osce
finkelstein test	FINDING	1b	1b:figshare-osce
ulnar deviation	FINDING	1b	1b:figshare-osce
changes in appetite	FINDING	1b	1b:figshare-osce
retired early	FINDING	1b	1b:figshare-osce
20 pounds	FINDING	1b	1b:figshare-osce
very mild	FINDING	1b	1b:figshare-osce
steering	FINDING	1b	1b:figshare-osce
embolism	FINDING	1b	1b:figshare-osce
blocks	FINDING	1b	1b:figshare-osce
hard of hearing	FINDING	1b	1b:figshare-osce
prenatal history	FINDING	1b	1b:figshare-osce
physical abuse	FINDING	1b	1b:figshare-osce
yellow sputum	FINDING	1b	1b:figshare-osce
inconsolable	FINDING	1b	1b:figshare-osce
healthy baby	FINDING	1b	1b:figshare-osce
normal birth weight	FINDING	1b	1b:figshare-osce
treated with diet	FINDING	1b	1b:figshare-osce
swallows food	FINDING	1b	1b:figshare-osce
jerking	FINDING	1b	1b:figshare-osce
not sexually active	FINDING	1b	1b:figshare-osce
oozing	FINDING	1b	1b:figshare-osce
extremely short of breath	FINDING	1b	1b:figshare-osce
asbestos exposure	FINDING	1b	1b:figshare-osce
10 pounds	FINDING	1b	1b:figshare-osce
unsure	FINDING	1b	1b:figshare-osce
mixed	FINDING	1b	1b:figshare-osce
dusts	FINDING	1b	1b:figshare-osce
shortness of breath at rest	FINDING	1b	1b:figshare-osce
started smoking	FINDING	1b	1b:figshare-osce
used daily	FINDING	1b	1b:figshare-osce
2 times	FINDING	1b	1b:figshare-osce
sucks	FINDING	1b	1b:figshare-osce
volunteer work	FINDING	1b	1b:figshare-osce
yellow colour	FINDING	1b	1b:figshare-osce
homeless	FINDING	1b	1b:figshare-osce
bedbound	FINDING	1b	1b:figshare-osce
other location	FINDING	1b	1b:figshare-osce
respiratory problems	FINDING	1b	1b:figshare-osce
sinus headaches	FINDING	1b	1b:figshare-osce
no headache	FINDING	1b	1b:figshare-osce
speech slurred	FINDING	1b	1b:figshare-osce
slurred	FINDING	1b	1b:figshare-osce
sweat	FINDING	1b	1b:figshare-osce
sarcoidosis	FINDING	1b	1b:figshare-osce
retirement	FINDING	1b	1b:figshare-osce
very many	FINDING	1b	1b:figshare-osce
creamy	FINDING	1b	1b:figshare-osce
no weight loss	FINDING	1b	1b:figshare-osce
narrow	FINDING	1b	1b:figshare-osce
increased activity	FINDING	1b	1b:figshare-osce
recently moved	FINDING	1b	1b:figshare-osce
no sore throat	FINDING	1b	1b:figshare-osce
able to breathe	FINDING	1b	1b:figshare-osce
living together	FINDING	1b	1b:figshare-osce
negatives	FINDING	1b	1b:figshare-osce
racing heart	FINDING	1b	1b:figshare-osce
independent	FINDING	1b	1b:figshare-osce
alive	FINDING	1b	1b:figshare-osce
exposure to asbestos	FINDING	1b	1b:figshare-osce
excessive sweating	FINDING	1b	1b:figshare-osce
does cough	FINDING	1b	1b:figshare-osce
disrupted sleep	FINDING	1b	1b:figshare-osce
swollen joints	FINDING	1b	1b:figshare-osce
coughing fits	FINDING	1b	1b:figshare-osce
heart condition	FINDING	1b	1b:figshare-osce
ordering	FINDING	1b	1b:figshare-osce
occupation:	FINDING	1b	1b:figshare-osce
lives alone	FINDING	1b	1b:figshare-osce
live with family	FINDING	1b	1b:figshare-osce
3 or 4	FINDING	1b	1b:figshare-osce
abuses other people	FINDING	1b	1b:figshare-osce
decreasing	FINDING	1b	1b:figshare-osce
other exposures	FINDING	1b	1b:figshare-osce
born in italy	FINDING	1b	1b:figshare-osce
5 or 6	FINDING	1b	1b:figshare-osce
25 pounds	FINDING	1b	1b:figshare-osce
family history of cancer	FINDING	1b	1b:figshare-osce
not often	FINDING	1b	1b:figshare-osce
offered	FINDING	1b	1b:figshare-osce
coughing up sputum	FINDING	1b	1b:figshare-osce
discharge from ears	FINDING	1b	1b:figshare-osce
regurgitation	FINDING	1b	1b:figshare-osce
oral intake	FINDING	1b	1b:figshare-osce
drooling	FINDING	1b	1b:figshare-osce
other reason	FINDING	1b	1b:figshare-osce
increased pressure	FINDING	1b	1b:figshare-osce
exposure to mold	FINDING	1b	1b:figshare-osce
smoking history	FINDING	1b	1b:figshare-osce
colored sputum	FINDING	1b	1b:figshare-osce
next appointment	FINDING	1b	1b:figshare-osce
oral contraceptive pill	FINDING	1b	1b:figshare-osce
producing sputum	FINDING	1b	1b:figshare-osce
travel history	FINDING	1b	1b:figshare-osce
cough productive	FINDING	1b	1b:figshare-osce
newborn	FINDING	1b	1b:figshare-osce
harsh	FINDING	1b	1b:figshare-osce
swallow food	FINDING	1b	1b:figshare-osce
knows rights	FINDING	1b	1b:figshare-osce
intentional weight loss	FINDING	1b	1b:figshare-osce
supplemental oxygen	FINDING	1b	1b:figshare-osce
green sputum	FINDING	1b	1b:figshare-osce
smart	FINDING	1b	1b:figshare-osce
0 days	FINDING	1b	1b:figshare-osce
energetic	FINDING	1b	1b:figshare-osce
no sputum	FINDING	1b	1b:figshare-osce
more irritable than usual	FINDING	1b	1b:figshare-osce
potty training	FINDING	1b	1b:figshare-osce
heavy smoker	FINDING	1b	1b:figshare-osce
underweight	FINDING	1b	1b:figshare-osce
morning cough	FINDING	1b	1b:figshare-osce
lung problem	FINDING	1b	1b:figshare-osce
hard liver	FINDING	1b	1b:figshare-osce
retiring	FINDING	1b	1b:figshare-osce
marriage	FINDING	1b	1b:figshare-osce
stamina	FINDING	1b	1b:figshare-osce
stoop	FINDING	1b	1b:figshare-osce
one	FINDING	1b	1b:figshare-osce
neurological deficit	FINDING	1b	1b:figshare-osce
living arrangements	FINDING	1b	1b:figshare-osce
throat pain	FINDING	1b	1b:figshare-osce
single	FINDING	1b	1b:figshare-osce
less often	FINDING	1b	1b:figshare-osce
a little	FINDING	1b	1b:figshare-osce
feeling groggy	FINDING	1b	1b:figshare-osce
liver problems	FINDING	1b	1b:figshare-osce
colon problems	FINDING	1b	1b:figshare-osce
not so good	FINDING	1b	1b:figshare-osce
able to see	FINDING	1b	1b:figshare-osce
groggy	FINDING	1b	1b:figshare-osce
taking vitamins	FINDING	1b	1b:figshare-osce
felt good	FINDING	1b	1b:figshare-osce
memory ok	FINDING	1b	1b:figshare-osce
carrier	FINDING	1b	1b:figshare-osce
never took	FINDING	1b	1b:figshare-osce
yellow streaks	FINDING	1b	1b:figshare-osce
vaccinated	FINDING	1b	1b:figshare-osce
stabilized	FINDING	1b	1b:figshare-osce
paleness	FINDING	1b	1b:figshare-osce
no loss	FINDING	1b	1b:figshare-osce
problems with swallowing	FINDING	1b	1b:figshare-osce
yellow color	FINDING	1b	1b:figshare-osce
feel swollen	FINDING	1b	1b:figshare-osce
gag reflex	FINDING	1b	1b:figshare-osce
living in apartment	FINDING	1b	1b:figshare-osce
ability to smell	FINDING	1b	1b:figshare-osce
obstruction	FINDING	1b	1b:figshare-osce
sense of taste normal	FINDING	1b	1b:figshare-osce
number of people	FINDING	1b	1b:figshare-osce
tarry	FINDING	1b	1b:figshare-osce
shallow breathing	FINDING	1b	1b:figshare-osce
leaning forward	FINDING	1b	1b:figshare-osce
history of smoking	FINDING	1b	1b:figshare-osce
feeling fatigued	FINDING	1b	1b:figshare-osce
retiring soon	FINDING	1b	1b:figshare-osce
cataract	FINDING	1b	1b:figshare-osce
presence	FINDING	1b	1b:figshare-osce
biopsy	FINDING	1b	1b:figshare-osce
clear sputum	FINDING	1b	1b:figshare-osce
live with others	FINDING	1b	1b:figshare-osce
blood gases	FINDING	1b	1b:figshare-osce
not needed	FINDING	1b	1b:figshare-osce
exposure to dust	FINDING	1b	1b:figshare-osce
able to hear	FINDING	1b	1b:figshare-osce
irritability	FINDING	1b	1b:figshare-osce
schooling	FINDING	1b	1b:figshare-osce
attacks	FINDING	1b	1b:figshare-osce
unable	FINDING	1b	1b:figshare-osce
homebound	FINDING	1b	1b:figshare-osce
difficulty feeding	FINDING	1b	1b:figshare-osce
born premature	FINDING	1b	1b:figshare-osce
distress	FINDING	1b	1b:figshare-osce
bulging tympanic membrane	FINDING	1b	1b:figshare-osce
reactions to penicillins	FINDING	1b	1b:figshare-osce
hearing loss	FINDING	1b	1b:figshare-osce
perforated	FINDING	1b	1b:figshare-osce
bulging	FINDING	1b	1b:figshare-osce
uncoordination	FINDING	1b	1b:figshare-osce
increased sweating	FINDING	1b	1b:figshare-osce
change in appetite	FINDING	1b	1b:figshare-osce
stopped smoking	FINDING	1b	1b:figshare-osce
catch breath	FINDING	1b	1b:figshare-osce
other source	FINDING	1b	1b:figshare-osce
sources	FINDING	1b	1b:figshare-osce
family history of lung cancer	FINDING	1b	1b:figshare-osce
bad taste	FINDING	1b	1b:figshare-osce
takes medication	FINDING	1b	1b:figshare-osce
drowsy	FINDING	1b	1b:figshare-osce
have nausea or vomiting	FINDING	1b	1b:figshare-osce
ejection fraction	FINDING	1b	1b:figshare-osce
body mass index	FINDING	1b	1b:figshare-osce
showering	FINDING	1b	1b:figshare-osce
blister	FINDING	1b	1b:figshare-osce
bmi	FINDING	1b	1b:figshare-osce
50 pounds	FINDING	1b	1b:figshare-osce
functionally independent	FINDING	1b	1b:figshare-osce
fever high	FINDING	1b	1b:figshare-osce
nasal voice	FINDING	1b	1b:figshare-osce
carriers	FINDING	1b	1b:figshare-osce
gene	FINDING	1b	1b:figshare-osce
throat tightness	FINDING	1b	1b:figshare-osce
skin irritation	FINDING	1b	1b:figshare-osce
constricted	FINDING	1b	1b:figshare-osce
cigarette smoker	FINDING	1b	1b:figshare-osce
hot to touch	FINDING	1b	1b:figshare-osce
administrative	FINDING	1b	1b:figshare-osce
not that old yet	FINDING	1b	1b:figshare-osce
rehabilitation	FINDING	1b	1b:figshare-osce
oxygen at home	FINDING	1b	1b:figshare-osce
home oxygen	FINDING	1b	1b:figshare-osce
nutrition	FINDING	1b	1b:figshare-osce
asthma severe	FINDING	1b	1b:figshare-osce
allergy test	FINDING	1b	1b:figshare-osce
cheerful	FINDING	1b	1b:figshare-osce
12 pills	FINDING	1b	1b:figshare-osce
problems with taste	FINDING	1b	1b:figshare-osce
does run	FINDING	1b	1b:figshare-osce
difficulties with concentration	FINDING	1b	1b:figshare-osce
no fatigue	FINDING	1b	1b:figshare-osce
very true	FINDING	1b	1b:figshare-osce
weight loss unintentional	FINDING	1b	1b:figshare-osce
difficulty swallowing food	FINDING	1b	1b:figshare-osce
caesarean section	FINDING	1b	1b:figshare-osce
very slow	FINDING	1b	1b:figshare-osce
very close	FINDING	1b	1b:figshare-osce
no confusion	FINDING	1b	1b:figshare-osce
appetite change	FINDING	1b	1b:figshare-osce
feeling warm	FINDING	1b	1b:figshare-osce
monitors siblings	FINDING	1b	1b:figshare-osce
very worried	FINDING	1b	1b:figshare-osce
church	FINDING	1b	1b:figshare-osce
omission	FINDING	1b	1b:figshare-osce
completely understand	FINDING	1b	1b:figshare-osce
husband well	FINDING	1b	1b:figshare-osce
no good days	FINDING	1b	1b:figshare-osce
teary eyes	FINDING	1b	1b:figshare-osce
home work	FINDING	1b	1b:figshare-osce
postures	FINDING	1b	1b:figshare-osce
on leave from work	FINDING	1b	1b:figshare-osce
home school	FINDING	1b	1b:figshare-osce
oxygen tank	FINDING	1b	1b:figshare-osce
mild fever	FINDING	1b	1b:figshare-osce
very low	FINDING	1b	1b:figshare-osce
loss of weight	FINDING	1b	1b:figshare-osce
losing weight	FINDING	1b	1b:figshare-osce
dieting	FINDING	1b	1b:figshare-osce
discharge from ear	FINDING	1b	1b:figshare-osce
dilate	FINDING	1b	1b:figshare-osce
severe symptoms	FINDING	1b	1b:figshare-osce
small airways	FINDING	1b	1b:figshare-osce
loose associations	FINDING	1b	1b:figshare-osce
vaccinating	FINDING	1b	1b:figshare-osce
prevention	FINDING	1b	1b:figshare-osce
vaccinate	FINDING	1b	1b:figshare-osce
invalid	FINDING	1b	1b:figshare-osce
desaturation	FINDING	1b	1b:figshare-osce
difficulty taking deep breaths	FINDING	1b	1b:figshare-osce
barking cough	FINDING	1b	1b:figshare-osce
substance use	FINDING	1b	1b:figshare-osce
divorce	FINDING	1b	1b:figshare-osce
discharged from hospital	FINDING	1b	1b:figshare-osce
movement pain	FINDING	1b	1b:figshare-osce
very likely	FINDING	1b	1b:figshare-osce
hospitalize	FINDING	1b	1b:figshare-osce
allergy to peanuts	FINDING	1b	1b:figshare-osce
definitely less	FINDING	1b	1b:figshare-osce
vigorous activity	FINDING	1b	1b:figshare-osce
engaged	FINDING	1b	1b:figshare-osce
able to sit	FINDING	1b	1b:figshare-osce
intubated	FINDING	1b	1b:figshare-osce
excited	FINDING	1b	1b:figshare-osce
families issues	FINDING	1b	1b:figshare-osce
symptoms resolved	FINDING	1b	1b:figshare-osce
squat	FINDING	1b	1b:figshare-osce
lonely	FINDING	1b	1b:figshare-osce
personal history	FINDING	1b	1b:figshare-osce
bedridden	FINDING	1b	1b:figshare-osce
seen after travel	FINDING	1b	1b:figshare-osce
breathing problems	FINDING	1b	1b:figshare-osce
not vaccinated	FINDING	1b	1b:figshare-osce
big baby	FINDING	1b	1b:figshare-osce
lumpiness	FINDING	1b	1b:figshare-osce
night gasping	FINDING	1b	1b:figshare-osce
lost consciousness	FINDING	1b	1b:figshare-osce
not currently working	FINDING	1b	1b:figshare-osce
dots	FINDING	1b	1b:figshare-osce
brother ill	FINDING	1b	1b:figshare-osce
custodian	FINDING	1b	1b:figshare-osce
4 or 5 days	FINDING	1b	1b:figshare-osce
five to seven days	FINDING	1b	1b:figshare-osce
nasal obstruction	FINDING	1b	1b:figshare-osce
increased wheeziness	FINDING	1b	1b:figshare-osce
prolonged labor	FINDING	1b	1b:figshare-osce
surgery 2	FINDING	1b	1b:figshare-osce
education	FINDING	1b	1b:figshare-osce
seasonal symptoms	FINDING	1b	1b:figshare-osce
using condoms	FINDING	1b	1b:figshare-osce
i am very careful	FINDING	1b	1b:figshare-osce
very energetic	FINDING	1b	1b:figshare-osce
mental illness	FINDING	1b	1b:figshare-osce
sense of doom	FINDING	1b	1b:figshare-osce
not related	FINDING	1b	1b:figshare-osce
a little tired	FINDING	1b	1b:figshare-osce
large prostate	FINDING	1b	1b:figshare-osce
short of breath at night	FINDING	1b	1b:figshare-osce
collapsed	FINDING	1b	1b:figshare-osce
exacerbate	FINDING	1b	1b:figshare-osce
greenish stool	FINDING	1b	1b:figshare-osce
smokers	FINDING	1b	1b:figshare-osce
swelling of tonsils	FINDING	1b	1b:figshare-osce
voice changes	FINDING	1b	1b:figshare-osce
hypoglycemia	FINDING	1b	1b:figshare-osce
detect	FINDING	1b	1b:figshare-osce
bloating	FINDING	1b	1b:figshare-osce
family history of heart disease	FINDING	1b	1b:figshare-osce
increasing frequency of cough	FINDING	1b	1b:figshare-osce
relieved with rest	FINDING	1b	1b:figshare-osce
sputum color	FINDING	1b	1b:figshare-osce
tonsillar exudate	FINDING	1b	1b:figshare-osce
protective equipment used	FINDING	1b	1b:figshare-osce
learning difficulties	FINDING	1b	1b:figshare-osce
high pitched	FINDING	1b	1b:figshare-osce
return to work	FINDING	1b	1b:figshare-osce
prepared	FINDING	1b	1b:figshare-osce
able to take deep breaths	FINDING	1b	1b:figshare-osce
eye irritation	FINDING	1b	1b:figshare-osce
recurrent ear infections	FINDING	1b	1b:figshare-osce
perforation	FINDING	1b	1b:figshare-osce
more than 10 times	FINDING	1b	1b:figshare-osce
feeling unsafe	FINDING	1b	1b:figshare-osce
home exposure	FINDING	1b	1b:figshare-osce
currently married	FINDING	1b	1b:figshare-osce
healthy diet	FINDING	1b	1b:figshare-osce
yes, but not regularly	FINDING	1b	1b:figshare-osce
3-5 years ago	FINDING	1b	1b:figshare-osce
fairly often	FINDING	1b	1b:figshare-osce
smoking starting	FINDING	1b	1b:figshare-osce
doing sprinting	FINDING	1b	1b:figshare-osce
oral contraception	FINDING	1b	1b:figshare-osce
ask question	FINDING	1b	1b:figshare-osce
type of birth	FINDING	1b	1b:figshare-osce
dancing	FINDING	1b	1b:figshare-osce
preoccupied	FINDING	1b	1b:figshare-osce
skipping	FINDING	1b	1b:figshare-osce
able to swallow food	FINDING	1b	1b:figshare-osce
pets in household	FINDING	1b	1b:figshare-osce
swells	FINDING	1b	1b:figshare-osce
slightly above	FINDING	1b	1b:figshare-osce
new onset	FINDING	1b	1b:figshare-osce
tick bites	FINDING	1b	1b:figshare-osce
full of energy	FINDING	1c	1c:nazmulkazi
clever	FINDING	1c	1c:nazmulkazi
talks	FINDING	1c	1c:nazmulkazi
feeling sad	FINDING	1c	1c:nazmulkazi
agree	FINDING	1c	1c:nazmulkazi
healthy eating	FINDING	1c	1c:nazmulkazi
willing	FINDING	1c	1c:nazmulkazi
fired	FINDING	1c	1c:nazmulkazi
o h	FINDING	1c	1c:nazmulkazi
personal appearance	FINDING	1c	1c:nazmulkazi
to doctor	FINDING	1c	1c:nazmulkazi
behaviors	FINDING	1c	1c:nazmulkazi
3 times	FINDING	1c	1c:nazmulkazi
mugged	FINDING	1c	1c:nazmulkazi
problems at work	FINDING	1c	1c:nazmulkazi
bad heart	FINDING	1c	1c:nazmulkazi
panicky	FINDING	1c	1c:nazmulkazi
staff	FINDING	1c	1c:nazmulkazi
complete agreement	FINDING	1c	1c:nazmulkazi
new information	FINDING	1c	1c:nazmulkazi
feeling trapped	FINDING	1c	1c:nazmulkazi
apprehensive	FINDING	1c	1c:nazmulkazi
institution	FINDING	1c	1c:nazmulkazi
anticipated	FINDING	1c	1c:nazmulkazi
sadness	FINDING	1c	1c:nazmulkazi
camp summer	FINDING	1c	1c:nazmulkazi
physically abused	FINDING	1c	1c:nazmulkazi
natural disaster	FINDING	1c	1c:nazmulkazi
does not know	FINDING	1c	1c:nazmulkazi
suicide plan	FINDING	1c	1c:nazmulkazi
bad dreams	FINDING	1c	1c:nazmulkazi
counselor	FINDING	1c	1c:nazmulkazi
remarried	FINDING	1c	1c:nazmulkazi
memories	FINDING	1c	1c:nazmulkazi
patience	FINDING	1c	1c:nazmulkazi
ashamed	FINDING	1c	1c:nazmulkazi
abusive	FINDING	1c	1c:nazmulkazi
low motivation	FINDING	1c	1c:nazmulkazi
somewhere else	FINDING	1c	1c:nazmulkazi
overdiagnosis	FINDING	1c	1c:nazmulkazi
very strong	FINDING	1c	1c:nazmulkazi
introverted	FINDING	1c	1c:nazmulkazi
don't work	FINDING	1c	1c:nazmulkazi
parachute	FINDING	1c	1c:nazmulkazi
too late	FINDING	1c	1c:nazmulkazi
scoring	FINDING	1c	1c:nazmulkazi
alerts	FINDING	1c	1c:nazmulkazi
hazmat	FINDING	1c	1c:nazmulkazi
ruled	FINDING	1c	1c:nazmulkazi
cvs	FINDING	1c	1c:nazmulkazi
misdiagnoses	FINDING	1c	1c:nazmulkazi
communicating	FINDING	1c	1c:nazmulkazi
knowledge	FINDING	1c	1c:nazmulkazi
too soon	FINDING	1c	1c:nazmulkazi
crisis	FINDING	1c	1c:nazmulkazi
killed	FINDING	1c	1c:nazmulkazi
plays	FINDING	1c	1c:nazmulkazi
drops things	FINDING	1c	1c:nazmulkazi
hemoglobin san antonio	FINDING	1c	1c:nazmulkazi
hiccups	FINDING	1c	1c:nazmulkazi
traffic	FINDING	1c	1c:nazmulkazi
4 times	FINDING	1c	1c:nazmulkazi
scored	FINDING	1c	1c:nazmulkazi
close relationship	FINDING	1c	1c:nazmulkazi
stopped working	FINDING	1c	1c:nazmulkazi
very overweight	FINDING	1c	1c:nazmulkazi
preoccupation	FINDING	1c	1c:nazmulkazi
gi problems	FINDING	1c	1c:nazmulkazi
overeating	FINDING	1c	1c:nazmulkazi
sexuality	FINDING	1c	1c:nazmulkazi
studio	FINDING	1c	1c:nazmulkazi
twins	FINDING	1c	1c:nazmulkazi
responsible	FINDING	1c	1c:nazmulkazi
self-care	FINDING	1c	1c:nazmulkazi
feel good	FINDING	1c	1c:nazmulkazi
hopeless	FINDING	1c	1c:nazmulkazi
engaging	FINDING	1c	1c:nazmulkazi
unclassified	FINDING	1c	1c:nazmulkazi
thinking about suicide	FINDING	1c	1c:nazmulkazi
missed appointment	FINDING	1c	1c:nazmulkazi
speaks fluently	FINDING	1c	1c:nazmulkazi
person 3	FINDING	1c	1c:nazmulkazi
psychoanalysis	FINDING	1c	1c:nazmulkazi
quite likely	FINDING	1c	1c:nazmulkazi
wide awake	FINDING	1c	1c:nazmulkazi
incoherent	FINDING	1c	1c:nazmulkazi
not close	FINDING	1c	1c:nazmulkazi
rambling	FINDING	1c	1c:nazmulkazi
hardly	FINDING	1c	1c:nazmulkazi
rolled	FINDING	1c	1c:nazmulkazi
hand problem	FINDING	1c	1c:nazmulkazi
fit for particular post	FINDING	1c	1c:nazmulkazi
apprehension	FINDING	1c	1c:nazmulkazi
uncertainty	FINDING	1c	1c:nazmulkazi
disagree	FINDING	1c	1c:nazmulkazi
often true	FINDING	1c	1c:nazmulkazi
8th grade	FINDING	1c	1c:nazmulkazi
greeting	FINDING	1c	1c:nazmulkazi
proud	FINDING	1c	1c:nazmulkazi
religion	FINDING	1c	1c:nazmulkazi
graduate degrees	FINDING	1c	1c:nazmulkazi
i was happy	FINDING	1c	1c:nazmulkazi
less urgent	FINDING	1c	1c:nazmulkazi
terror	FINDING	1c	1c:nazmulkazi
not given	FINDING	1c	1c:nazmulkazi
emotional support	FINDING	1c	1c:nazmulkazi
not at all able	FINDING	1c	1c:nazmulkazi
bad experience	FINDING	1c	1c:nazmulkazi
communicated	FINDING	1c	1c:nazmulkazi
7th grade	FINDING	1c	1c:nazmulkazi
terrified	FINDING	1c	1c:nazmulkazi
offering	FINDING	1c	1c:nazmulkazi
stigma	FINDING	1c	1c:nazmulkazi
shame	FINDING	1c	1c:nazmulkazi
particulates	FINDING	1c	1c:nazmulkazi
puzzled	FINDING	1c	1c:nazmulkazi
