dataset	file_id	error_type	ref_words	hyp_words	fused_words	primary_category	all_categories	fusion_changed_position	fusion_fixed_position	likely_meaning_change	meaning_change_reason
primock57	day1_consultation02	substitute	ok ok	didn't okay	didn't okay	generic		0	0	1	unclassified
primock57	day1_consultation02	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation02	substitute	fexofenadine	fexaphenidine	fexaphenidine	DRUG	DRUG	0	0	1	unclassified
primock57	day1_consultation02	substitute	and	it	it	generic		0	0	1	unclassified
primock57	day1_consultation02	delete	ok um			generic		0	0	0	True
primock57	day1_consultation02	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation02	delete	uh			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation02	substitute	ten	10	10	generic		0	0	1	unclassified
primock57	day1_consultation02	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation02	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation02	delete	uh			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation02	substitute	thank	okay	okay	generic		0	0	1	unclassified
primock57	day1_consultation02	delete	you very much bye thank you as			generic		0	0	0	True
primock57	day1_consultation02	delete	bye ok well			generic		0	0	0	True
primock57	day1_consultation03	substitute	uh doctor	dr seed	dr seed	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	ohh i	oh i've	oh i've	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	mid-day	midday	midday	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	that	this	this	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	zig-zag	zigzag	zigzag	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	mm-hmm			generic		0	0	0	True
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	um mm ok	okay and i	okay and i	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	and			generic		0	0	0	True
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	it's	this	this	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	left	left-hand	left-hand	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	hand			generic		0	0	0	True
primock57	day1_consultation03	substitute	mid-day	midday	midday	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	the	a	a	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	build up	buildup i	buildup i	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	substitute	it	this	this	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	uh	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	delete	ok			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	if	when	when	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	substitute	all	what	what	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	cancer			CONDITION	CONDITION	0	0	0	True
primock57	day1_consultation03	substitute	is	what	what	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	that all			generic		0	0	0	True
primock57	day1_consultation03	substitute	worries	is	is	FINDING	FINDING	0	0	1	unclassified
primock57	day1_consultation03	substitute	ohh	oh	oh	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	i'd	i've	i've	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	my			generic		0	0	0	True
primock57	day1_consultation03	delete	she			generic		0	0	0	True
primock57	day1_consultation03	substitute	tumor	tumour	tumour	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	i can			generic		0	0	0	True
primock57	day1_consultation03	substitute	it's	it	it	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	delete	why don't we			generic		0	0	0	True
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	a headache	the headaches	the headaches	SYMPTOM	SYMPTOM	0	0	1	unclassified
primock57	day1_consultation03	substitute	disease like	zigzag lines	zigzag lines	CONDITION	CONDITION	0	0	1	unclassified
primock57	day1_consultation03	delete	lyme's uh			generic		0	0	0	True
primock57	day1_consultation03	substitute	in	a	a	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	left			generic		0	0	0	True
primock57	day1_consultation03	substitute	yeah	it	it	filler	filler	0	0	1	unclassified
primock57	day1_consultation03	delete	eh			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	it some days	it's on both	it's on both	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	substitute	it's	because	because	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	the	lights	lights	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	light's			generic		0	0	0	True
primock57	day1_consultation03	substitute	ohh	oh	oh	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	ok um	and this	and this	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	delete	um fine um			generic		0	0	0	True
primock57	day1_consultation03	delete	um i'm			generic		0	0	0	True
primock57	day1_consultation03	delete	i did			generic		0	0	0	True
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	go	of	of	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	yeah	a	a	filler	filler	0	0	1	unclassified
primock57	day1_consultation03	delete	i			generic		0	0	0	True
primock57	day1_consultation03	substitute	i	having	having	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	have			generic		0	0	0	True
primock57	day1_consultation03	delete	yeah			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	tumour	tumor	tumor	CONDITION	CONDITION	0	0	1	unclassified
primock57	day1_consultation03	substitute	gonna	to	to	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	and			generic		0	0	0	True
primock57	day1_consultation03	delete	yeah yeah			generic		0	0	0	True
primock57	day1_consultation03	delete	really			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	delete	them			generic		0	0	0	True
primock57	day1_consultation03	substitute	i	and	and	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	mean			generic		0	0	0	True
primock57	day1_consultation03	substitute	concern	concerns	concerns	generic		0	0	0	morphology_only
primock57	day1_consultation03	delete	is a lot			generic		0	0	0	True
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	delete	let let let as i said			generic		0	0	0	True
primock57	day1_consultation03	substitute	it	a	a	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	um	and	and	filler	filler	0	0	1	unclassified
primock57	day1_consultation03	delete	to			generic		0	0	0	True
primock57	day1_consultation03	substitute	cause	causes	causes	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	of			generic		0	0	0	True
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	uh	yes-no	yes-no	filler	filler	0	0	1	unclassified
primock57	day1_consultation03	delete	yes no			generic		0	0	0	True
primock57	day1_consultation03	delete	if			generic		0	0	0	True
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	difficulties	difficulty	difficulty	FINDING	FINDING	0	0	1	unclassified
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	substitute	ok alright um	okay all right	okay all right	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	and			generic		0	0	0	True
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	substitute	um uh your	breathing is okay	breathing is okay	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	your breathing's ok			generic		0	0	0	True
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	i	actually	actually	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	should be			generic		0	0	0	True
primock57	day1_consultation03	delete	nothing			FINDING	FINDING	0	0	0	True
primock57	day1_consultation03	delete	has			generic		0	0	0	True
primock57	day1_consultation03	delete	you			generic		0	0	0	True
primock57	day1_consultation03	substitute	no	okay	okay	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	ok			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	delete	no			generic		0	0	0	True
primock57	day1_consultation03	delete	my mum			generic		0	0	0	True
primock57	day1_consultation03	delete	has			generic		0	0	0	True
primock57	day1_consultation03	delete	i've			generic		0	0	0	True
primock57	day1_consultation03	substitute	ok right	right so	right so	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	that	about	about	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	of			generic		0	0	0	True
primock57	day1_consultation03	delete	is there			generic		0	0	0	True
primock57	day1_consultation03	substitute	mom	mum	mum	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	ok um	okay okay	okay okay	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	ok			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	delete	with			generic		0	0	0	True
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	substitute	ok alright	all right	all right	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	you meant	may need	may need	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	um uh			generic		0	0	0	True
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	the	a	a	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	and your work			generic		0	0	0	True
primock57	day1_consultation03	substitute	have you been having problems	having problems with like people	having problems with like people	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	like			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	uh	oh	oh	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	substitute	getting	going	going	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	little			CONDITION	CONDITION	0	0	0	True
primock57	day1_consultation03	substitute	ok alright	all right	all right	generic		0	0	1	unclassified
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	substitute	no	okay	okay	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	ok um			generic		0	0	0	True
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	substitute	ok	okay	okay	filler	filler	0	0	0	filler_to_filler
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	substitute	no ok alright	okay all right	okay all right	generic		0	0	1	unclassified
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	delete	like to			generic		0	0	0	True
primock57	day1_consultation03	substitute	um	but	but	filler	filler	0	0	1	unclassified
primock57	day1_consultation03	delete	that's um			generic		0	0	0	True
primock57	day1_consultation03	delete	um			filler	filler	0	0	0	pure_deletion_filler
primock57	day1_consultation03	delete	uh may			generic		0	0	0	True
primock57	day1_consultation03	substitute	migraine	migraine-type	migraine-type	CONDITION	CONDITION	0	0	1	unclassified
primock57	day1_consultation03	delete	uh migraine type			CONDITION	CONDITION	0	0	0	True
primock57	day1_consultation03	delete	uh			filler	filler	0	0	0	pure_deletion_filler
